role,seed,step,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,d43c6a107e95b281,2400,hash_placebo_05,52,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,53,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,54,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,55,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,56,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,57,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,58,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,59,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,60,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,61,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,62,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,63,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,64,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,65,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,66,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,67,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,68,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,69,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,70,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,71,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,72,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,73,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,74,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,75,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,76,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,77,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,78,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,79,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,80,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,81,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,82,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,83,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,84,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,85,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,86,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,87,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,88,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,89,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,90,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,91,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,92,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,93,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,94,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_05,95,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,0,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,1,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,2,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,3,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,4,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,5,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,6,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,7,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,8,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,9,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,10,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,11,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,12,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,13,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,14,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,15,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,16,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,17,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,18,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,19,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,20,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,21,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,22,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,23,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,24,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,25,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,26,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,27,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,28,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,29,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,30,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,31,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,32,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,33,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,34,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,35,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,36,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,37,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,38,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,39,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,40,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,41,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,42,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,43,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,44,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,45,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,46,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,47,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,48,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,49,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,50,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,51,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,52,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,53,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,54,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,55,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,56,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,57,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,58,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,59,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,60,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,61,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,62,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,63,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,64,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,65,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,66,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,67,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,68,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,69,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,70,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,71,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,72,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,73,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,74,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,75,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,76,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,77,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,78,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,79,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,80,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,81,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,82,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,83,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,84,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,85,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,86,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,87,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,88,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,89,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,90,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,91,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,92,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,93,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,94,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_06,95,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,0,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,1,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,2,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,3,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,4,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,5,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,6,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,7,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,8,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,9,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,10,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,11,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,12,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,13,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,14,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,15,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,16,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,17,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,18,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,19,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,20,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,21,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,22,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,23,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,24,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,25,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,26,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,27,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,28,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,29,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,30,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,31,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,32,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,33,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,34,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,35,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,36,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,37,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,38,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,39,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,40,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,41,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,42,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,43,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,44,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,45,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,46,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,47,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,48,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,49,9,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,50,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,51,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,52,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,53,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,54,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,55,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,56,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,57,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,58,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,59,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,60,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,61,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,62,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,63,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,64,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,65,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,66,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,67,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,68,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,69,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,70,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,71,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,72,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,73,8,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,74,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,75,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,76,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,77,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,78,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,79,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,80,10,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,81,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,82,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,83,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,84,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,85,7,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,86,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,87,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,88,3,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,89,6,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,90,0,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,91,5,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,92,11,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,93,1,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,94,2,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,hash_placebo_07,95,4,0,0.000000000000e0
evaluation,d43c6a107e95b281,2400,input_only,0,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,1,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,2,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,3,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,4,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,5,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,6,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,7,0,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,8,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,9,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,10,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,11,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,12,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,13,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,14,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,15,9,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,16,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,17,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,18,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,19,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,20,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,21,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,22,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,23,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,24,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,25,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,26,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,27,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,28,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,29,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,30,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,31,6,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,32,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,33,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,34,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,35,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,36,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,37,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,38,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,39,8,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,40,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,41,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,42,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,43,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,44,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,45,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,46,10,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,47,3,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,48,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,49,2,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,50,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,51,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,52,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,53,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,54,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,55,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,56,11,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,57,11,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,58,4,6,9.900491213924e0
evaluation,d43c6a107e95b281,2400,input_only,59,11,6,9.900491213924e0
